,duration,id,index,location,match_id,minute,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,team,timestamp,type,location_x,location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z,related_events1,related_events2,related_events3
0,0.409912,d2718eb2-e1f7-4fd3-8ff2-d219c6f4a5b1,178,"[115.0, 27.4]",3775624,3,1,From Throw In,Georgia Stanway,4643,Left Wing,11,Manchester City WFC,746,['d7f771f5-83af-45d0-ad46-77a9297c4fe7'],20,Right Foot,"[120.0, 35.6, 0.0]",Off T,0.09058479,Normal,Open Play,Manchester City WFC,-2208988599043,Shot,115.0,27.4,120.0,35.6,0.0,d7f771f5-83af-45d0-ad46-77a9297c4fe7,,
1,0.8384729999999999,37db8546-a582-43dd-8c3a-c14a3ed27098,352,"[112.6, 37.7]",3775624,7,1,From Corner,Chloe Kelly,15570,Right Wing,22,Manchester City WFC,746,"['0efc252d-d808-4f3c-a881-f74012e4eb6b', '9694ce24-056f-4f35-81f5-cd688420aa69']",58,Right Foot,"[120.0, 36.8, 2.2]",Goal,0.18723677,Half Volley,Open Play,Manchester City WFC,-2208988321293,Shot,112.6,37.7,120.0,36.8,2.2,0efc252d-d808-4f3c-a881-f74012e4eb6b,9694ce24-056f-4f35-81f5-cd688420aa69,
2,0.23665799999999998,7bee50ac-8f4f-4bf5-87a4-cf7a27007a6f,674,"[113.3, 38.5]",3775624,18,1,Regular Play,Samantha June Mewis,5087,Right Center Midfield,42,Manchester City WFC,746,"['9c111819-3d0c-44f0-869f-bc3055319caa', 'eff31a93-588b-417a-820a-6c6ea6ad83af']",12,Right Foot,"[117.1, 39.1]",Blocked,0.20992202000000001,Half Volley,Open Play,Manchester City WFC,-2208987707557,Shot,113.3,38.5,117.1,39.1,,9c111819-3d0c-44f0-869f-bc3055319caa,eff31a93-588b-417a-820a-6c6ea6ad83af,
3,0.449692,5b6a4c5d-0952-47d0-84ba-e93ed4f7295c,682,"[103.2, 44.4]",3775624,18,1,Regular Play,Lucy Bronze,10178,Right Back,42,Manchester City WFC,746,"['2dca3113-71b4-4a22-949d-55ec3bdba863', 'f184ae2b-e323-484a-a2d3-b6a01b16328c']",16,Right Foot,"[112.5, 40.9]",Blocked,0.06144319,Half Volley,Open Play,Manchester City WFC,-2208987703753,Shot,103.2,44.4,112.5,40.9,,2dca3113-71b4-4a22-949d-55ec3bdba863,f184ae2b-e323-484a-a2d3-b6a01b16328c,
4,0.938855,041882ce-0f07-4146-ad64-affd11dbf99c,708,"[109.9, 30.7]",3775624,19,1,From Throw In,Lucy Bronze,10178,Right Back,45,Manchester City WFC,746,['d2dfbb16-ff10-4202-be34-663d3bf7cd1b'],27,Left Foot,"[120.0, 42.5, 3.8]",Off T,0.03835529,Half Volley,Open Play,Manchester City WFC,-2208987632595,Shot,109.9,30.7,120.0,42.5,3.8,d2dfbb16-ff10-4202-be34-663d3bf7cd1b,,
5,0.899775,43fc3329-220a-4141-a948-e79082759be7,761,"[120.0, 34.7]",3775624,22,1,From Corner,Samantha June Mewis,5087,Right Center Midfield,49,Manchester City WFC,746,['1e388e6f-7c39-41b9-a1d7-7e4e64964404'],2,Head,"[120.0, 41.1, 3.5]",Off T,0.13967639,Normal,Open Play,Manchester City WFC,-2208987477196,Shot,120.0,34.7,120.0,41.1,3.5,1e388e6f-7c39-41b9-a1d7-7e4e64964404,,
6,0.170558,620d2e56-8335-4b48-b663-af65fc235f1c,1004,"[112.6, 41.2]",3775624,27,1,From Throw In,Chloe Kelly,15570,Right Wing,57,Manchester City WFC,746,"['02ac14f8-1bb7-44d4-befa-f089457c023d', '54cb73ee-4e0d-44a8-a2de-85f50931a4a3', 'ccffea12-b7e9-4a33-bc46-6500a32a7317']",0,Left Foot,"[113.6, 41.5]",Blocked,0.36100715,Normal,Open Play,Manchester City WFC,-2208987179356,Shot,112.6,41.2,113.6,41.5,,02ac14f8-1bb7-44d4-befa-f089457c023d,54cb73ee-4e0d-44a8-a2de-85f50931a4a3,ccffea12-b7e9-4a33-bc46-6500a32a7317
7,1.3040500000000002,b90dbaca-8049-492a-a5cd-411fbd6e1df2,1009,"[98.9, 36.2]",3775624,27,1,From Throw In,Georgia Stanway,4643,Left Wing,57,Manchester City WFC,746,['09d71e9d-aea7-4d6c-9d3f-74d47a91eaea'],3,Right Foot,"[120.0, 48.4, 5.3]",Off T,0.044805653,Half Volley,Open Play,Manchester City WFC,-2208987176343,Shot,98.9,36.2,120.0,48.4,5.3,09d71e9d-aea7-4d6c-9d3f-74d47a91eaea,,
8,0.13078399999999998,51e651cb-cb97-4d41-a8ca-c2a71c306059,1132,"[115.0, 31.4]",3775624,29,1,From Throw In,Georgia Stanway,4643,Left Wing,61,Manchester City WFC,746,['44edc0ab-6e1d-4f42-904b-abb2df160c28'],47,Left Foot,"[116.1, 32.6, 0.2]",Saved,0.13221112000000002,Normal,Open Play,Manchester City WFC,-2208987012195,Shot,115.0,31.4,116.1,32.6,0.2,44edc0ab-6e1d-4f42-904b-abb2df160c28,,
9,1.419259,c62a4f9b-f4a1-469e-a207-ecdcb7da5748,1378,"[116.3, 36.2]",3775624,38,1,From Corner,Stephanie Houghton,10185,Right Center Back,75,Manchester City WFC,746,['97b14aed-c61d-4f93-9da6-cf6bde100f71'],43,Right Foot,"[120.0, 34.2, 3.0]",Off T,0.16191177,Half Volley,Open Play,Manchester City WFC,-2208986476930,Shot,116.3,36.2,120.0,34.2,3.0,97b14aed-c61d-4f93-9da6-cf6bde100f71,,
10,0.20651799999999998,dbc8a9e9-c981-4cd9-8996-4eada6fbacdc,1489,"[114.7, 45.0]",3775624,42,1,From Throw In,Ellen White,10180,Center Forward,82,Manchester City WFC,746,"['17864d4a-f433-4fa5-9866-d7674c1663ca', '442cba61-33d5-455c-93da-6cf705ea544a']",2,Left Foot,"[116.0, 44.3, 0.4]",Saved,0.2182624,Normal,Open Play,Manchester City WFC,-2208986277478,Shot,114.7,45.0,116.0,44.3,0.4,17864d4a-f433-4fa5-9866-d7674c1663ca,442cba61-33d5-455c-93da-6cf705ea544a,
11,0.45837799999999995,7ce896a0-aecf-4d7f-9f66-2fb4448d431d,1576,"[94.3, 35.2]",3775624,45,1,From Free Kick,Samantha June Mewis,5087,Right Center Midfield,92,Manchester City WFC,746,"['143c7e7c-4da8-458c-8f8f-e50603ce36f6', '4a779fe4-2798-4cf1-90a4-439e26c6c5d5']",16,Left Foot,"[105.3, 36.8]",Blocked,0.01698964,Normal,Open Play,Manchester City WFC,-2208986083408,Shot,94.3,35.2,105.3,36.8,,143c7e7c-4da8-458c-8f8f-e50603ce36f6,4a779fe4-2798-4cf1-90a4-439e26c6c5d5,
12,0.7506769999999999,6b18868c-c1c5-46da-95b9-168022969782,1582,"[102.0, 44.2]",3775624,45,1,From Free Kick,Laura Coombs,19416,Left Center Midfield,92,Manchester City WFC,746,['824a9504-3447-466e-9fe4-441bad0725b9'],18,Right Foot,"[120.0, 43.5, 2.1]",Goal,0.049897067,Normal,Open Play,Manchester City WFC,-2208986081063,Shot,102.0,44.2,120.0,43.5,2.1,824a9504-3447-466e-9fe4-441bad0725b9,,
13,0.553368,359cfc16-f79c-4531-a8db-849cf15bac91,2076,"[112.9, 50.1]",3775624,60,2,From Throw In,Ellen White,10180,Center Forward,126,Manchester City WFC,746,['29cdb30b-0008-47cc-89aa-396bb42b15a1'],5,Right Foot,"[120.0, 43.4, 4.5]",Off T,0.09648920600000001,Volley,Open Play,Manchester City WFC,-2208987894139,Shot,112.9,50.1,120.0,43.4,4.5,29cdb30b-0008-47cc-89aa-396bb42b15a1,,
14,0.801049,2de76757-c857-405f-8467-d241e3d5338d,2102,"[107.4, 56.3]",3775624,60,2,Regular Play,Lucy Bronze,10178,Right Back,128,Manchester City WFC,746,['dbd43d39-e1a6-41d6-8363-694ac759f8d3'],54,Right Foot,"[118.6, 44.5, 0.0]",Saved,0.029273383000000004,Normal,Open Play,Manchester City WFC,-2208987845124,Shot,107.4,56.3,118.6,44.5,0.0,dbd43d39-e1a6-41d6-8363-694ac759f8d3,,
15,0.744204,c480a1aa-fa3c-4e4e-b21d-85acefb76170,2342,"[108.0, 36.2]",3775624,68,2,From Goal Kick,Georgia Stanway,4643,Left Wing,148,Manchester City WFC,746,"['3d73d396-5d4e-4c2d-b689-82e136bfc39f', '7806753f-c880-479b-b62f-99ee9eed74a8']",13,Right Foot,"[120.0, 35.0, 0.7000000000000001]",Off T,0.051603418000000005,Volley,Open Play,Manchester City WFC,-2208987406034,Shot,108.0,36.2,120.0,35.0,0.7000000000000001,3d73d396-5d4e-4c2d-b689-82e136bfc39f,7806753f-c880-479b-b62f-99ee9eed74a8,
16,1.09807,75a77025-b388-44e9-ad9c-043fa8940f0b,2656,"[104.2, 36.6]",3775624,79,2,From Free Kick,Janine Elizabeth Beckie,4992,Center Forward,166,Manchester City WFC,746,['59374e33-641d-4b2d-9ce6-18278c9e15e2'],35,Left Foot,"[120.0, 45.2, 0.2]",Off T,0.037903797,Half Volley,Open Play,Manchester City WFC,-2208986724523,Shot,104.2,36.6,120.0,45.2,0.2,59374e33-641d-4b2d-9ce6-18278c9e15e2,,
17,0.103041,ae107362-102f-4129-8fca-f83ae6bcca96,2876,"[99.1, 40.2]",3775624,85,2,Regular Play,Georgia Stanway,4643,Left Wing,178,Manchester City WFC,746,"['724b159f-5cab-4794-a025-624fc2d36a66', 'b5af6ef3-8eed-4cd7-9dbd-e6ad8487e7a3']",40,Right Foot,"[102.5, 40.3]",Blocked,0.04355221,Normal,Open Play,Manchester City WFC,-2208986359100,Shot,99.1,40.2,102.5,40.3,,724b159f-5cab-4794-a025-624fc2d36a66,b5af6ef3-8eed-4cd7-9dbd-e6ad8487e7a3,
18,0.092845,dffc3680-2a87-4e5f-b82b-337c2b9241ca,2881,"[106.0, 44.1]",3775624,85,2,Regular Play,Samantha June Mewis,5087,Right Center Midfield,178,Manchester City WFC,746,"['63714574-c2f8-42fb-a942-44949c3fa836', 'd4c7dd4a-20fb-489a-9c72-a6e6c2266de1']",42,Left Foot,"[107.0, 44.1]",Blocked,0.06957554,Half Volley,Open Play,Manchester City WFC,-2208986357927,Shot,106.0,44.1,107.0,44.1,,63714574-c2f8-42fb-a942-44949c3fa836,d4c7dd4a-20fb-489a-9c72-a6e6c2266de1,
19,1.430175,5e755647-1085-46a8-a820-f89f891ca40c,3007,"[94.4, 27.5]",3775624,90,2,From Throw In,Chloe Kelly,15570,Right Wing,188,Manchester City WFC,746,['dc726b25-f7e8-4573-b27a-c68989ead477'],48,Right Foot,"[120.0, 43.2, 6.4]",Off T,0.01744215,Normal,Open Play,Manchester City WFC,-2208986051810,Shot,94.4,27.5,120.0,43.2,6.4,dc726b25-f7e8-4573-b27a-c68989ead477,,
20,1.051474,97fa7aef-de09-4468-8419-ecde1c9e377a,113,"[98.8, 26.2]",3764241,3,1,From Free Kick,Stephanie Houghton,10185,Right Center Back,6,Manchester City WFC,746,['5f29b52e-d32a-4a23-b298-9c700560a4fc'],44,Right Foot,"[119.4, 36.2, 0.5]",Saved,0.056303676000000004,Normal,Free Kick,Manchester City WFC,-2208988575497,Shot,98.8,26.2,119.4,36.2,0.5,5f29b52e-d32a-4a23-b298-9c700560a4fc,,
21,0.945773,37138206-a883-4568-a02a-a13b095de314,265,"[108.3, 35.3]",3764241,6,1,From Counter,Georgia Stanway,4643,Left Wing,14,Manchester City WFC,746,['849c060a-f4a3-4b74-a3a2-6cb2672de6ed'],32,Left Foot,"[120.0, 45.8, 0.2]",Off T,0.24777369999999999,Normal,Open Play,Manchester City WFC,-2208988407668,Shot,108.3,35.3,120.0,45.8,0.2,849c060a-f4a3-4b74-a3a2-6cb2672de6ed,,
22,0.18623399999999998,f736823c-a3dd-4b4b-8fb7-0bfc0289ed39,1415,"[109.5, 34.3]",3764241,33,1,From Counter,Chloe Kelly,15570,Right Wing,60,Manchester City WFC,746,['1c2362df-2357-4e5b-ac62-7196087ad5b6'],47,Left Foot,"[114.3, 37.1, 0.2]",Saved,0.36269072,Normal,Open Play,Manchester City WFC,-2208986772402,Shot,109.5,34.3,114.3,37.1,0.2,1c2362df-2357-4e5b-ac62-7196087ad5b6,,
23,0.296352,d2300ef2-83a3-4071-a108-c158b63d3af0,1690,"[111.5, 47.8]",3764241,42,1,From Throw In,Georgia Stanway,4643,Left Wing,72,Manchester City WFC,746,"['9b697cfc-718a-425b-a488-e10354d80eb6', 'd7769cad-d994-4c13-83ec-f492034f9c96', 'f4c5795d-60ea-45dd-880f-25ba66f221cb']",1,Right Foot,"[114.3, 45.5, 0.2]",Saved,0.20171909000000002,Normal,Open Play,Manchester City WFC,-2208986278985,Shot,111.5,47.8,114.3,45.5,0.2,9b697cfc-718a-425b-a488-e10354d80eb6,d7769cad-d994-4c13-83ec-f492034f9c96,f4c5795d-60ea-45dd-880f-25ba66f221cb
24,2.733656,cab26e73-0581-4453-9e38-85e9547580f4,1732,"[106.0, 57.9]",3764241,42,1,From Throw In,Georgia Stanway,4643,Left Wing,72,Manchester City WFC,746,['9a42a4ea-ca97-4716-b7ee-b51cc51fda9e'],45,Left Foot,"[120.0, 9.7, 0.2]",Off T,0.02196142,Normal,Open Play,Manchester City WFC,-2208986234001,Shot,106.0,57.9,120.0,9.7,0.2,9a42a4ea-ca97-4716-b7ee-b51cc51fda9e,,
25,1.212722,17fc1c67-402a-4631-acb1-ec0861f014ac,2029,"[107.9, 31.0]",3764241,47,2,Regular Play,Ellen White,10180,Center Forward,90,Manchester City WFC,746,['572ce257-0ca5-4cca-904e-29e5cf18ac26'],51,Left Foot,"[120.0, 44.6, 0.1]",Off T,0.33691108000000003,Normal,Open Play,Manchester City WFC,-2208988628009,Shot,107.9,31.0,120.0,44.6,0.1,572ce257-0ca5-4cca-904e-29e5cf18ac26,,
26,0.982846,b1de0d9a-da0e-4140-a8d1-2f00a43f757c,2100,"[99.6, 53.2]",3764241,49,2,From Keeper,Georgia Stanway,4643,Left Wing,93,Brighton & Hove Albion WFC,965,['88c3492e-ce53-4bcb-8553-4897fe4aac27'],54,Right Foot,"[120.0, 41.4, 4.7]",Off T,0.056533407,Normal,Open Play,Manchester City WFC,-2208988505898,Shot,99.6,53.2,120.0,41.4,4.7,88c3492e-ce53-4bcb-8553-4897fe4aac27,,
27,0.5366000000000001,eca5d0b8-8403-40dc-9505-25851ed89723,2114,"[117.0, 29.1]",3764241,51,2,From Free Kick,Stephanie Houghton,10185,Right Center Back,96,Manchester City WFC,746,['17e9144c-eaa0-4eec-8b2c-8bb33e188833'],26,Left Foot,"[120.0, 35.3, 1.2]",Off T,0.022230760000000002,Volley,Open Play,Manchester City WFC,-2208988413279,Shot,117.0,29.1,120.0,35.3,1.2,17e9144c-eaa0-4eec-8b2c-8bb33e188833,,
28,1.661724,f746b928-8707-4e02-845f-569ac5b76209,2342,"[109.4, 39.5]",3764241,58,2,From Goal Kick,Ellen White,10180,Center Forward,118,Manchester City WFC,746,['9b729468-d6f2-4845-b5d6-f48bbbc2394b'],1,Head,"[120.0, 30.9, 1.1]",Off T,0.09064299,Normal,Open Play,Manchester City WFC,-2208988018803,Shot,109.4,39.5,120.0,30.9,1.1,9b729468-d6f2-4845-b5d6-f48bbbc2394b,,
29,1.909399,edf46d46-5cc6-4160-9028-2b7a9610fa4b,2456,"[91.6, 36.1]",3764241,61,2,Regular Play,Chloe Kelly,15570,Right Wing,128,Manchester City WFC,746,['bb7913ee-f91d-49df-853c-06f966b9915a'],0,Right Foot,"[120.0, 57.8, 2.7]",Off T,0.025757890000000002,Normal,Open Play,Manchester City WFC,-2208987839313,Shot,91.6,36.1,120.0,57.8,2.7,bb7913ee-f91d-49df-853c-06f966b9915a,,
30,0.8571139999999999,2528e0d1-0f7d-4c51-9607-fe7787b795a6,2979,"[113.9, 43.7]",3764241,77,2,Regular Play,Janine Elizabeth Beckie,4992,Right Wing,163,Manchester City WFC,746,['7b0d8aa3-c566-4c0a-b36f-a4b0b2be43d0'],8,Head,"[120.0, 38.6, 4.0]",Off T,0.32645616,Normal,Open Play,Manchester City WFC,-2208986871320,Shot,113.9,43.7,120.0,38.6,4.0,7b0d8aa3-c566-4c0a-b36f-a4b0b2be43d0,,
31,0.625267,50421347-fff7-4bc6-b6ca-ff52b53f558f,3011,"[106.6, 25.2]",3764241,78,2,Regular Play,Chloe Kelly,15570,Left Wing,165,Manchester City WFC,746,['e0806106-318c-452d-9253-f7f3c092c4fe'],18,Right Foot,"[118.6, 37.7, 1.9]",Saved,0.025347022,Normal,Open Play,Manchester City WFC,-2208986801402,Shot,106.6,25.2,118.6,37.7,1.9,e0806106-318c-452d-9253-f7f3c092c4fe,,
32,0.06671,5955c13d-bee7-4c81-81e7-43e2730ff1fc,3229,"[103.1, 43.2]",3764241,85,2,From Throw In,Georgia Stanway,4643,Center Forward,180,Manchester City WFC,746,"['9a46f4c0-6940-404e-b377-706250ffb90b', 'bad983ae-72dc-4deb-a465-eb25d6e73f45']",33,Left Foot,"[104.1, 43.0]",Blocked,0.09695914,Normal,Open Play,Manchester City WFC,-2208986366920,Shot,103.1,43.2,104.1,43.0,,9a46f4c0-6940-404e-b377-706250ffb90b,bad983ae-72dc-4deb-a465-eb25d6e73f45,
33,1.3266900000000001,e23204eb-db27-4b33-85f3-e5af95df4e62,3426,"[104.5, 53.2]",3764241,91,2,Regular Play,Georgia Stanway,4643,Center Forward,193,Manchester City WFC,746,['55c3b74c-899f-4461-a0bc-8ad865ff9918'],2,Right Foot,"[120.0, 30.9, 0.2]",Off T,0.02498423,Normal,Open Play,Manchester City WFC,-2208986037793,Shot,104.5,53.2,120.0,30.9,0.2,55c3b74c-899f-4461-a0bc-8ad865ff9918,,
34,2.018158,f7137229-4176-441e-94d2-2609d4773a12,3510,"[88.1, 54.3]",3764241,93,2,From Throw In,Stephanie Houghton,10185,Right Center Back,200,Manchester City WFC,746,['a6840f12-6175-4734-a1bf-96cf7cf982b1'],43,Right Foot,"[120.0, 34.5, 5.5]",Off T,0.0074210702,Normal,Open Play,Manchester City WFC,-2208985876134,Shot,88.1,54.3,120.0,34.5,5.5,a6840f12-6175-4734-a1bf-96cf7cf982b1,,
35,0.123081,1a783b00-fb8a-4879-95f7-9ff055b84467,18,"[109.7, 35.5]",3764234,0,1,From Kick Off,Georgia Stanway,4643,Center Forward,2,Manchester City WFC,746,"['417cb939-1c36-4d55-afac-920f13c6bccf', '427200fb-33ae-4323-963e-5516da143269']",13,Right Foot,"[112.7, 35.9]",Blocked,0.23548178,Normal,Open Play,Manchester City WFC,-2208988786968,Shot,109.7,35.5,112.7,35.9,,417cb939-1c36-4d55-afac-920f13c6bccf,427200fb-33ae-4323-963e-5516da143269,
36,0.8634229999999999,d32279d3-f7c6-49b1-9080-9e1b6aacaf80,23,"[111.6, 38.9]",3764234,0,1,From Kick Off,Samantha June Mewis,5087,Right Center Midfield,2,Manchester City WFC,746,"['3f02210e-5fb8-4456-9de8-702dc9e58ac7', 'd0eff965-fdfc-4475-a531-db13125c7a1c']",14,Head,"[120.0, 35.2, 0.6000000000000001]",Off T,0.12631562,Normal,Open Play,Manchester City WFC,-2208988785717,Shot,111.6,38.9,120.0,35.2,0.6000000000000001,3f02210e-5fb8-4456-9de8-702dc9e58ac7,d0eff965-fdfc-4475-a531-db13125c7a1c,
37,0.2097,9a5f36be-4be6-4f1f-bb76-cc428afb16d4,175,"[110.8, 35.5]",3764234,3,1,From Throw In,Georgia Stanway,4643,Center Forward,10,Manchester City WFC,746,"['b0174a7b-bf95-4f26-a390-77dd75dc0b98', 'd6782584-2ff6-42d7-9231-728323d5e50b']",14,Right Foot,"[114.2, 36.4]",Blocked,0.13105273,Normal,Open Play,Manchester City WFC,-2208988605971,Shot,110.8,35.5,114.2,36.4,,b0174a7b-bf95-4f26-a390-77dd75dc0b98,d6782584-2ff6-42d7-9231-728323d5e50b,
38,0.434146,f7381a2b-aa3f-498c-9e58-42477e9dbea8,330,"[113.5, 46.6]",3764234,5,1,Regular Play,Georgia Stanway,4643,Center Forward,13,Aston Villa,2647,['cd345dcc-bb82-4a98-a525-41d5dd08fa4d'],51,Right Foot,"[120.0, 41.6, 0.2]",Goal,0.9861261,Normal,Open Play,Manchester City WFC,-2208988448907,Shot,113.5,46.6,120.0,41.6,0.2,cd345dcc-bb82-4a98-a525-41d5dd08fa4d,,
39,1.119589,11f56ccd-83b0-459f-b015-24e6367881fc,654,"[98.4, 44.6]",3764234,14,1,Regular Play,Georgia Stanway,4643,Center Forward,31,Manchester City WFC,746,['2a510033-7d7f-48a4-ad88-587eb737fd37'],44,Left Foot,"[120.0, 30.2, 4.5]",Off T,0.076393165,Normal,Open Play,Manchester City WFC,-2208987915725,Shot,98.4,44.6,120.0,30.2,4.5,2a510033-7d7f-48a4-ad88-587eb737fd37,,
40,1.314514,eb207ae9-8a09-4023-ab31-694a7d960df3,890,"[113.2, 34.5]",3764234,20,1,From Goal Kick,Georgia Stanway,4643,Center Forward,42,Aston Villa,2647,['e372b9f7-5481-4cb2-b49a-b4da4d7bb264'],34,Left Foot,"[120.0, 36.7, 0.2]",Goal,0.7036287999999999,Normal,Open Play,Manchester City WFC,-2208987565830,Shot,113.2,34.5,120.0,36.7,0.2,e372b9f7-5481-4cb2-b49a-b4da4d7bb264,,
41,1.69467,8ddeb312-4862-4b65-8455-3f554f0ceb27,1733,"[104.6, 46.8]",3764234,40,1,From Throw In,Samantha June Mewis,5087,Right Center Midfield,82,Manchester City WFC,746,['f9fd390b-4b52-4737-96e9-1171ccfbc0e9'],31,Right Foot,"[120.0, 32.7, 0.2]",Off T,0.12400814,Normal,Open Play,Manchester City WFC,-2208986368708,Shot,104.6,46.8,120.0,32.7,0.2,f9fd390b-4b52-4737-96e9-1171ccfbc0e9,,
42,0.5986319999999999,37919da3-2167-4e2f-a80a-5a42b298f050,1760,"[109.8, 55.6]",3764234,41,1,Regular Play,Georgia Stanway,4643,Center Forward,84,Manchester City WFC,746,['15b43bce-b958-46c9-97e4-896918be4a72'],40,Right Foot,"[120.0, 49.2, 7.8]",Off T,0.5069037,Normal,Open Play,Manchester City WFC,-2208986299342,Shot,109.8,55.6,120.0,49.2,7.8,15b43bce-b958-46c9-97e4-896918be4a72,,
43,0.385769,274a8c9a-d8fc-4a7d-b6eb-d3bd445a9658,2015,"[113.0, 40.4]",3764234,49,2,From Throw In,Chloe Kelly,15570,Left Wing,102,Manchester City WFC,746,"['85ee2e5a-0980-4a59-a4c6-638de42fde51', '864127b9-dc0e-44ab-8af8-545552a15694', 'd1349bd4-d5e9-483c-bfeb-ed5ae29a32b2']",0,Right Foot,"[114.2, 40.3]",Blocked,0.16785726,Normal,Open Play,Manchester City WFC,-2208988559655,Shot,113.0,40.4,114.2,40.3,,85ee2e5a-0980-4a59-a4c6-638de42fde51,864127b9-dc0e-44ab-8af8-545552a15694,d1349bd4-d5e9-483c-bfeb-ed5ae29a32b2
44,1.259456,743d610c-779d-4c22-af8d-ce63696c6468,2064,"[105.5, 30.3]",3764234,49,2,From Throw In,Caroline Weir,10188,Left Center Midfield,102,Manchester City WFC,746,['3fbb3ca6-5cc5-478c-bbc7-70143d73546b'],41,Left Foot,"[116.3, 37.0, 1.2]",Saved,0.038830597,Normal,Open Play,Manchester City WFC,-2208988518443,Shot,105.5,30.3,116.3,37.0,1.2,3fbb3ca6-5cc5-478c-bbc7-70143d73546b,,
45,1.276825,fae19d96-0cac-48a8-92ec-ea3fbc967803,2461,"[97.0, 43.0]",3764234,58,2,From Throw In,Samantha June Mewis,5087,Right Center Midfield,121,Manchester City WFC,746,['cf2f5618-ebbc-4260-8663-7413f34b626b'],39,Left Foot,"[120.0, 34.5, 5.0]",Off T,0.03796949,Normal,Open Play,Manchester City WFC,-2208987980676,Shot,97.0,43.0,120.0,34.5,5.0,cf2f5618-ebbc-4260-8663-7413f34b626b,,
46,0.49986,a458fdfa-de4f-4856-8121-2d6d75baa6bc,2498,"[97.6, 43.4]",3764234,59,2,From Counter,Janine Elizabeth Beckie,4992,Right Wing,124,Manchester City WFC,746,"['0106ca80-d418-4ab2-ba9e-0c3296d8125b', '1b4b1682-d079-4d8b-8302-0eab374fd85c']",41,Right Foot,"[106.4, 42.9, 1.9]",Saved,0.16838318,Normal,Open Play,Manchester City WFC,-2208987918651,Shot,97.6,43.4,106.4,42.9,1.9,0106ca80-d418-4ab2-ba9e-0c3296d8125b,1b4b1682-d079-4d8b-8302-0eab374fd85c,
47,0.311241,cc186626-f29b-414f-8a1b-719ff7c51c37,2656,"[113.1, 51.2]",3764234,63,2,Regular Play,Georgia Stanway,4643,Center Forward,128,Manchester City WFC,746,['1dc011f1-d7c7-4f92-bdd1-9d94f83bfca0'],10,Right Foot,"[118.6, 42.8, 1.5]",Saved,0.18192291,Normal,Open Play,Manchester City WFC,-2208987709900,Shot,113.1,51.2,118.6,42.8,1.5,1dc011f1-d7c7-4f92-bdd1-9d94f83bfca0,,
48,0.364871,a208f6fa-e6cb-4abc-b464-13b99b68b69b,2730,"[113.6, 32.3]",3764234,66,2,Regular Play,Georgia Stanway,4643,Center Forward,133,Manchester City WFC,746,['14d6936a-536a-48dd-9fac-3f2a103cc648'],35,Left Foot,"[116.3, 35.1, 0.2]",Saved,0.22749442,Normal,Open Play,Manchester City WFC,-2208987504241,Shot,113.6,32.3,116.3,35.1,0.2,14d6936a-536a-48dd-9fac-3f2a103cc648,,
49,1.076522,068dd4b8-f6e0-4ceb-ab2f-1e61883b7690,2893,"[101.0, 36.8]",3764234,71,2,Regular Play,Caroline Weir,10188,Left Center Midfield,144,Aston Villa,2647,['fc8988e3-379b-4d0f-93be-6fa1a6b89327'],3,Left Foot,"[120.0, 39.0, 3.9]",Off T,0.14567006,Normal,Open Play,Manchester City WFC,-2208987236063,Shot,101.0,36.8,120.0,39.0,3.9,fc8988e3-379b-4d0f-93be-6fa1a6b89327,,
50,1.097839,fce56fe4-3798-436a-810e-c01d6f7fffff,3414,"[106.7, 25.8]",3764234,84,2,From Throw In,Samantha June Mewis,5087,Right Center Midfield,172,Aston Villa,2647,['34335b49-0b4e-4804-8649-f387c41ada19'],4,Left Foot,"[120.0, 52.5, 0.0]",Off T,0.07547875,Normal,Open Play,Manchester City WFC,-2208986455195,Shot,106.7,25.8,120.0,52.5,0.0,34335b49-0b4e-4804-8649-f387c41ada19,,
51,0.08396,81eb1a85-97fc-4090-a83f-ecc7382f1ddb,3740,"[104.1, 45.9]",3764234,92,2,From Throw In,Samantha June Mewis,5087,Left Center Midfield,184,Manchester City WFC,746,"['46456f54-439f-483f-ae99-fdb26931df8b', 'a9e27dd3-b66e-44f8-a9f7-38ee8e6a9b50']",38,Right Foot,"[107.3, 44.1]",Blocked,0.06899743500000001,Normal,Open Play,Manchester City WFC,-2208985941021,Shot,104.1,45.9,107.3,44.1,,46456f54-439f-483f-ae99-fdb26931df8b,a9e27dd3-b66e-44f8-a9f7-38ee8e6a9b50,
52,0.728506,2d13eca0-4707-475b-834a-ba1ea50611b2,210,"[101.3, 32.6]",3775545,5,1,From Throw In,Chloe Kelly,15570,Left Wing,14,Manchester City WFC,746,['a9ff237f-12b6-40c5-8208-a2577235aec0'],3,Right Foot,"[116.5, 39.4, 1.6]",Saved,0.028544841,Normal,Open Play,Manchester City WFC,-2208988496139,Shot,101.3,32.6,116.5,39.4,1.6,a9ff237f-12b6-40c5-8208-a2577235aec0,,
